20171201,유엔 내년 전 세계 구호 자금 원 필요 예상 제네바 연합뉴스 이광철 특파원 유엔 분쟁 질병 자연재해 내년 세계 달러 한화 원 구호 자금 필요 일 현지 시간 전망 했 유엔 인도지 원조 정국 이날 브리핑 내년 개국 도움 필요 명 더 열악 상황 명 같 예산 필요 마크 콕 국장 더 많 사람 그 때 우리 도움 말 했 반군 장악 지역 시리아 에조 르 탈출 시리아 지난해 월 하사카 난민 캠프 모습 연합뉴스 자료 사진 국제 구호 필요 인원 작년 가량 증가 했 로 콕 국장 가뭄 홍수 자연재해 세계 계속 전쟁 도움 필요 사람 증가 고 유엔 달러 가운데 분 인 달러 년 내전 명 난민 발생 시리아 구호 자금 필요 같 예상 했 최근 사우디아라비아 동맹군 예멘 후 티 반군 교전 격렬 예멘 시리 다음 많 달러 구호 자금 책정 됐 남수단 민주 콩고 공화국 소말리아 수단 나이지리아 분쟁 국 지속 인도적 지원 필요 나라 리스트 이름 유엔 지난해 달러 구호 자금 올해 필요 예상 한다며 국제 사회 도움 요청 했 올해 실제 모금 구호 자금 절반 겨우 달러 ,1
20171201,적재 불량 위험 질주 여전 지난달 창원 터널 부근 차량 대 명 사고 기억 적재 불량 피해 키운 원인 경찰 사건 계기 화물차 불량 집중 단속 홍석우 기자 동행 취재 했 리포트 화물 차량 많이 자동차 전용도로 녹취 단속 경찰 재물 추락 방지 조치 위반 면허증 공사 빔 적재함 바깥 녹취 윤정섭 서울 도시 고속 순찰대 경위 전방 돌발 상황 핸들 급하 돌릴 때 차 기우뚱 때 낙하 위험 저희 단속 소형 화물차 적발 됐 적재함 잡동사니 어지럽 널려 단속 부랴부랴 그물 단단 녹취 화물차 운전기사 음성 변조 저 이쪽 잘 안 단속 저 항상 고속도로 시간 단속 대 적발 됐 녹취 화물차 운전기사 음성 변조 가로 세로 어떻게 또 칩 그물망 씌워 야지 녹취 단속 경찰 제 그물망 말씀 자 면허증 제시 해 이번 단속 순찰차 동원 됐 녹취 대형 관로 적재함 밖 나와 위태 요즘 같 겨울철 적재함 물 도로 빙판 만듭니다 고속 도로 작 물건 대형 사고 이어질 승용차 급격히 속도 대형 화물차 가까스로 승용차 죽음 문턱 골판지 장 빚어진 사고 적재함 낙하 물 얼마나 위험 단 보여 사 경찰 일 서울 진입 화물차 많 곳 자동차 전용 도로 단속 시간 장소 수시로 스팟 단속 뉴스 홍석우 ,1
20171201,들여 안가 개조 부인 사 사용 원세훈 국정 원장 국정원 해외 공작금 사적 사용 정황 추가 이번 건물 최상층 전체 주거 부인 원 가량 검찰 판단 이석재 기자 리포트 국가 정보원 소유 층 건물 이곳 경비원 용도 잘 곳 있 바로 최상층 녹취 건물 경비원 음성 변조 잘 우리 여기 있 층 못 번 안 들어가 국정원 지난 년 중반 층 제곱미터 대한 공사 착수 했 안 비밀공작 위해 안전 가옥 주거 공사 고급 가구 원 가량 해외 공작금 빼 예산 원세훈 국정 원장 부인 위해 같이 지시 했 검찰 조사 결 원 원장 부인 모 문제 층 지인 불러 모임 사적 진술 확보 했 국정원 년 의혹 제기 철거 공사 집기 모두 뺀 확인 됐 검찰 원 전 원장 부인 사 용도 위해 거액 예산 들인 횡령 또는 국고 손실 죄 해당 한다고 판단 한편 검찰 해외 공작금 달러 송금 미국 스탠퍼드 아시아 태평양 연구소 신기욱 소장 소환 조사 했 검찰 소장 상대 원 원장 객원 연구원 선정 여부 집중 조사 했 또 당시 돈 송금 국가 안보 전략 연구원 고위 관계자 불러 원 원장 지시 여부 대해 사실 관계 확인 했 뉴스 이석재 ,1
20171201,정치 비난 일침 재판 독립 지킬 김명수 대법원장 최근 재판 결과 정치 일각 비난 대해 일침 헌법 정신 법치주의 이념 행태 재판 독립 시도 말 했 이현기 기자 보도 리포트 최근 재판 결과 쏟아진 정치 비난 대해 김명수 대법원장 단호 인터뷰 김명수 대법원장 헌법 정신 법치주의 이념 매우 걱정 행태 특히 김관진 국방부 장관 구속 부심 법원 판결 대해 정치 비난 수위 높인 대해 집중 각 여론 가장 해 재판 독립 시도 단언 했 김 대법원장 이어 법관 오로지 헌법 법률 의해 재판 사법부 독립 수호 숭고 사명 말 했 김 대법원장 오늘 열린 이일규 대법원장 주기 추념식 같이 말 자신 역할 대해서 분명히 인터뷰 김명수 대법원장 재판 독립 지켜 대법원장 의무 오늘 효암 선생 생애 앞 새삼 명료 최근 잇단 사법부 내부 갈등 대해서 쓴 소리 녹취 김명수 대법원장 근본 동료 법관 서로 대한 신뢰 존중 전제 오늘 추념식 양승태 이용훈 전직 대법원장 윤영철 헌법 재판 소장 참석 했 뉴스 이현기 ,1
20171201,이성호 양주 시장 경기 북부 중심 도시 기틀 마련 이성호 양주 시장 시정 연설 양주 파이낸셜 뉴스 강근주 기자 년 지금 성과 역량 석위 더 양주 도약 위한 매우 중요 시기 이성호 양주 시장 월 일 회 양주시 의회 정례 회의 시정 연설 통해 같이 말 양주시 내년 경기 북부 중심 도시 확실 기틀 노력 역설 했 이성호 시장 시정 연설 지난 월 일 경기 북부 차 테크노 밸리 유치에 성공 양주 발전 열망 시민 된 힘 시민 열망 보답 위해 테크노 밸리 성공 조성 해 강조 했 이어 양주 시민 성숙 역량 바탕 경기 북부 종합안 전체 관 주요 공공 시설 유치 천일홍 축제 각종 행사 성공 추진 함께 년 경기도 시군 종합 평가 그룹 위 차지 해 경기 북부 본가 위상 걸맞 괄목 성과 거둔 해 회고 했 시장 또한 양주시 년 시 승격 조용 변화 속 안정 발전 이뤄 이제 시민 양주 진정 주인 시민 힘 시민 원 확실 변화 시민 모두 행복 감동 도시 실현 강조 했 일환 행정 절차 확립 시민 소중 의견 들으며 감동 운동 정부 국정 운영 패러다임 열린 혁신 확산 해 시민 주도 시민 중심 시정 운영 해 약속 했 어르신 사회 참여 확대 증가 복지 수요 맞춰 권역 노인 복지 관 사회 기반 시설 적극 확충 여성 보육 비전 센터 육아 종합 지원 센터 여성 새로 일 센터 여성 창업 플랫 폼 운영 통해 여성 친화 도시 아이 도시 시민 문화 여가 생활 제공 기반 시설 양주 체육 복지 센터 서부 스포츠센터 시민 숙원 종합 운동장 복합 문화 공간 양주 아트 센터 차질 없이 추진 해 강조 했 또한 향교 양주 별산대 놀이 마당 연계 관광 확대 명 다녀간 천일홍 축제 왕실 축제 대한 시민 전문가 의견 종합 검토 해 양주시 대표 축제 발굴 육성 해 뜻 경기 북부 테크노 밸리 단계 구간 착공 통한 미래 성장 거점 도시 교두보 마련 함께 양주 역세 개발 남 산업단지 개발 통해 지속 가능 양질 일자리 여개 창출 해 의지 천명 했 특히 전철 호 선 연장 사업 본격 추진 함께 교외선 포함 경기 순환 철도 구축 연구 용역 착수 노선 양주 연장 검토 전철 호 선 증편 운행 교통 이용 편의 양주 동서 도로망 확충 사통팔달 편리 교통망 확충 해 경기 북부 중심 도시 더 양주 도약 해 강조 했 이 위해 양주시 년 예산안 전년 늘어난 원 편성 해 양주시 의회 제출 했 ,1
20171201,전남 순천 밭두렁 대 노인 숨진 발견 서울 경제 일 오후 시 분 전남 순천군 별량면 밭 씨 불 타 숨진 발견 됐 밭 입구 승용차 서 이상 주민 주변 불탄 밭 한쪽 숨져 씨 발견 경찰 소방 당국 신고 했 순천 시내 이날 오후 시 이곳 밭두렁 소각 파악 됐 경찰 밭 연기 질식 해 쓰러져 가능 정확 경위 조사 ,1
20171201,한국 비정규직 하청 업체 해고 통보 특별 근로 감독 요구 국지 엠 비정규직 노동자 담당 아웃소싱 업무 사내 정규직 정규 노동자 해고 예고 통 보서 발송 비정규직 노동자 특별 근로 감독 요구 집회 국지 엠 창원 비정규직 지회 일 고용 노동부 창원 지청 앞 집회 회사 해고 예고 통 보서 발송 뒤 불법 직장 폐쇄 단행 했 주장 했 이 창원공 장 개 부평 공장 개 하청 업체 비정규직 해고 통 보서 발송 돼 비정규직 명 해고 돼 벼랑 끝 사 비정규직 회사 출입 허락 이 어길 시 법 책임 협박 주장 했 노조원 고용부 한국 특별 근로 감독 요구 한때 창원 지청 층 로비 점거 판매 부진 철 수설 한국 최근 부평 공장 창원공 장 비정규직 노동자 근무 개 공정 인소 싱하 노조 통보 했 국지 엠 지난해 영업 손실 원 포함 최근 년 동안 원 적자 기록 했 올해 역시 작년 비슷 원 안팎 영업 손실 불가피 이 비정규직 노조 월 고용 보장 요구 부분 파업 고용부 국지 엠 대한 특별 근로 감독 요청 했 비정규직 노조 향후 부분 파업 유지 사 인소 싱 방침 규탄 집회 계획 ,1
20171201,북한 패럴림픽 대회 참가 성사 될까 일 인천 장애 및 장애 사회 통합 공연 평북 농요 성황 평북 무형문화재 호 평북 농요 방 일 인천시 무형문화재 전수 회관 층 풍류 관 열린 사 마을 영종 예술단 내 당신 에 공연 재현 돼 시민 관심 인천 정창교 기자 평 창 패럴림픽 대회 성공 기원 장애 예술단 축제 인천 성황리 개최 됐 일 사단 법인 마을 영종 예술단 인천시 무형문화재 전수 회관 일 세계 장애인 날 개최 이날 사 마을 영종 예술단 개최 공연 평 창 패럴림픽 대회 붐 업 위해 장애 예술가 전문 예술가 콜라보 공연 특히 인천 중심 통일 국민 공감 위원회 활동 일환 대북 접경 지역 인천 평화 분위기 조성 장애 예술단 활동 지지 전문 예술 단체 참여 눈길 평안북도 무형문화재 호 평북 농요 인간 문화재 박민희 호미 소리 낫 소리 방아 희귀 전통 연희 볼 재능기부 마련 돼 관객 아낌없 박수 ,1
20171201,포토 뉴스 모금 시작 구세군 자선냄비 모금 활동 시작 일 서울 중구 명동 거리 외국인 관광객 가족 자선냄비 성금 ,1
20171201,자막 뉴스 밤중 집 나간 송아지 시골 마을 한바탕 소동 강원도 횡 시골 마을 송아지 외양간 탈출 해 경찰 소방 출동 한바탕 소동 어젯밤 월 일 시 분 강원도 횡성군 궁천리 도로 외양간 탈출 송아지 마리 순찰 자율 방범대 발견 됐 논 달아난 송아지 위해 경찰 소방 마을 주민 명 동원 됐 송아지 주인 송아지 주인 며칠 전 송아지 어미 소 송아지 괴롭혀 외양간 탈출 같 무사히 돌아와 고맙 말 했 ,1
